lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,label
0.0,0.0,0.0,0.08560314774513245,-0.0053141117095947266,-0.03867928297671597,0.15587568283081055,-0.07382583618164062,-0.05242327587160389,0.19823628664016724,-0.1469976305961609,-0.0633967405692033,0.2380809187889099,-0.19395595788955688,-0.07360966862592022,0.13523775339126587,-0.23482686281204224,-0.027977434782712862,0.18310010433197021,-0.3159954845905304,-0.05242327587160389,0.2137271761894226,-0.37445616722106934,-0.07241454334410946,0.2374681830406189,-0.4253099858760834,-0.08729933561238568,0.08869439363479614,-0.2721371650695801,-0.0275292637333564,0.11634427309036255,-0.389340877532959,-0.04764275239261906,0.13610607385635376,-0.4624748229980469,-0.062364585562079355,0.1521199643611908,-0.5253861546516418,-0.0725231877103738,0.04163402318954468,-0.2763550877571106,-0.03289376930746357,0.05526083707809448,-0.3890244960784912,-0.05660622925910275,0.06857913732528687,-0.46020418405532837,-0.07214291752728741,0.08129709959030151,-0.5228069126605988,-0.08197557540091793,-0.006845712661743164,-0.25425440073013306,-0.04245480881485264,-0.02155396342277527,-0.33818864822387695,-0.06937239678057949,-0.030756443738937378,-0.39749178290367126,-0.08317070813330929,-0.03673577308654785,-0.45626550912857056,-0.09077608199271481,1
0.0,0.0,0.0,0.0862293541431427,-0.002704918384552002,-0.03291072592421074,0.16009080410003662,-0.06749695539474487,-0.04349493876381416,0.20228183269500732,-0.13506591320037842,-0.05256318569465179,0.24014288187026978,-0.1787937879562378,-0.0614660595385601,0.14968463778495789,-0.2265310287475586,-0.023925167399482916,0.19928091764450073,-0.30562925338745117,-0.0467473816899826,0.23045581579208374,-0.36063623428344727,-0.06609665498419304,0.254430890083313,-0.4106307625770569,-0.0813114558188488,0.10481411218643188,-0.2648026943206787,-0.027163828614192198,0.1375160813331604,-0.38015443086624146,-0.04768452316804428,0.15817397832870483,-0.4523600935935974,-0.06488387182636757,0.17339754104614258,-0.514967679977417,-0.07767313614769478,0.058273106813430786,-0.26988184452056885,-0.03555678099675674,0.07899108529090881,-0.38175415992736816,-0.06003277644796867,0.09232282638549805,-0.45463359355926514,-0.07883078500910301,0.10314571857452393,-0.5202341675758362,-0.0914546687929203,0.008067011833190918,-0.24878203868865967,-0.04735376954360504,-0.002421081066131592,-0.3385828733444214,-0.07541296527071495,-0.010192424058914185,-0.4016687273979187,-0.09106878087206383,-0.015560835599899292,-0.46251457929611206,-0.1006055985419323,1
0.0,0.0,0.0,0.08580780029296875,0.0005443096160888672,-0.031014992968181332,0.1599023938179016,-0.060632169246673584,-0.04126113385055419,0.20225977897644043,-0.1257527470588684,-0.05029210180137511,0.24202322959899902,-0.1659482717514038,-0.059212596268395146,0.15628546476364136,-0.22244125604629517,-0.021942597926596363,0.20598644018173218,-0.29797086119651794,-0.04413336992357131,0.23774975538253784,-0.3498733341693878,-0.06341048061941024,0.262270987033844,-0.39822107553482056,-0.07871065020654555,0.11247444152832031,-0.26174062490463257,-0.02611286111269351,0.14624807238578796,-0.37503641843795776,-0.04606660559866782,0.16756916046142578,-0.44527554512023926,-0.06302383273933287,0.1828213334083557,-0.5066429078578949,-0.07567271322105285,0.06590086221694946,-0.26863235235214233,-0.03535096079204436,0.08844280242919922,-0.37857794761657715,-0.05926783859823104,0.10325750708580017,-0.4512229561805725,-0.07782689213846083,0.11580047011375427,-0.5171821415424347,-0.09036529541108962,0.01510918140411377,-0.24966949224472046,-0.04780651733372565,0.005760163068771362,-0.34192854166030884,-0.07534130394552108,-0.000819772481918335,-0.40515071153640747,-0.0905862423786914,-0.004335224628448486,-0.4660232961177826,-0.09975529193971511,1
0.0,0.0,0.0,0.0827513337135315,0.002530992031097412,-0.025638858148795407,0.15399986505508423,-0.06037116050720215,-0.032405916893821995,0.1920188069343567,-0.12471747398376465,-0.038941502863508504,0.22961479425430298,-0.1613699197769165,-0.045776639426094334,0.15395033359527588,-0.21285051107406616,-0.016584346363288205,0.20230752229690552,-0.2872971296310425,-0.036109417969328206,0.23299401998519897,-0.3365118205547333,-0.05331979721222524,0.25626707077026367,-0.3829103410243988,-0.06742577284012441,0.11351293325424194,-0.25119030475616455,-0.02223490766618852,0.14800280332565308,-0.3635946810245514,-0.04084771900807027,0.168503999710083,-0.43293628096580505,-0.057404537046295445,0.18192988634109497,-0.493061900138855,-0.06998554646406774,0.07009336352348328,-0.2584739327430725,-0.03246038063798551,0.09305959939956665,-0.36800312995910645,-0.055825107092005055,0.10762742161750793,-0.43999379873275757,-0.07499616622362737,0.11910900473594666,-0.5052398443222046,-0.08795841067467336,0.02172955870628357,-0.24201393127441406,-0.04525923758183126,0.014885812997817993,-0.3390446901321411,-0.07259978383217458,0.00938194990158081,-0.40286433696746826,-0.088557511860472,0.006283760070800781,-0.46391040086746216,-0.09852428018484716,1
0.0,0.0,0.0,0.07606008648872375,-0.012113094329833984,0.0009604050523250862,0.13338327407836914,-0.0934821367263794,0.0057679599944151505,0.16206011176109314,-0.15532881021499634,0.004784576953539954,0.1816345751285553,-0.18351811170578003,0.0024719323359079226,0.13640078902244568,-0.23265129327774048,0.01599175006631981,0.17755207419395447,-0.3110581040382385,0.005086373896489249,0.20460841059684753,-0.35634201765060425,-0.007731511364539756,0.22686538100242615,-0.39892762899398804,-0.01974912650402416,0.11173468828201294,-0.25988447666168213,-0.001414125193690552,0.14014342427253723,-0.3739364743232727,-0.012553477766772403,0.16112300753593445,-0.4439164400100708,-0.025608730609377517,0.17454680800437927,-0.5049001276493073,-0.03635134092982639,0.08150383830070496,-0.26062464714050293,-0.02231270364936222,0.10072767734527588,-0.37941110134124756,-0.03879284403737415,0.11411535739898682,-0.450875848531723,-0.0544184549849831,0.12244716286659241,-0.5167596638202667,-0.06592064268406261,0.045196354389190674,-0.23875445127487183,-0.04402850858386387,0.038273751735687256,-0.3414338231086731,-0.06592064268406261,0.03557068109512329,-0.40920311212539673,-0.0794302812915646,0.032536059617996216,-0.47414809465408325,-0.08887076295431484,1
0.0,0.0,0.0,0.07773187756538391,-0.06500393152236938,0.07629665882120484,0.0996551513671875,-0.1484755277633667,0.10409468562136048,0.10844221711158752,-0.20474499464035034,0.11140711755285615,0.11949586868286133,-0.2572556138038635,0.11280508489141816,0.07963880896568298,-0.2733198404312134,0.0717263832760846,0.11523747444152832,-0.3591725826263428,0.071995230026344,0.13771823048591614,-0.41997814178466797,0.06801640392074937,0.1563485860824585,-0.4728194773197174,0.05876831487546319,0.0697115957736969,-0.27336061000823975,0.011331563450196924,0.1097613275051117,-0.39355653524398804,-0.0025691270290071344,0.13817012310028076,-0.4664648175239563,-0.017582141228219328,0.15999364852905273,-0.5296706557273865,-0.0318844117151702,0.06260150671005249,-0.26010966300964355,-0.04736957176794654,0.10610067844390869,-0.37348830699920654,-0.06823152899016982,0.13727402687072754,-0.4387471675872803,-0.08592118173112517,0.16106373071670532,-0.4994717836380005,-0.10162141024341231,0.062380701303482056,-0.234250009059906,-0.1001159086750949,0.106008380651474,-0.3090520203113556,-0.1229135155605281,0.13744312524795532,-0.3545128107070923,-0.13904389589299804,0.163807213306427,-0.39496463537216187,-0.15495920031537658,1
0.0,0.0,0.0,0.08483198285102844,-0.09440958499908447,0.08311321136995531,0.10539466142654419,-0.17316561937332153,0.1079363852505324,0.11843845248222351,-0.22029054164886475,0.11148255614086366,0.13172376155853271,-0.2697693109512329,0.10765935031219698,0.052014827728271484,-0.28482967615127563,0.05352486593171335,0.09712287783622742,-0.37736719846725464,0.04643252787634111,0.12269145250320435,-0.4383528232574463,0.039561829692566164,0.13974237442016602,-0.4905163049697876,0.029144958755814798,0.04640743136405945,-0.2749543786048889,-0.011379715823686354,0.08787629008293152,-0.40804368257522583,-0.034630668186700575,0.11226668953895569,-0.48982924222946167,-0.052056764089620344,0.12723234295845032,-0.558767557144165,-0.06693404617265486,0.04902651906013489,-0.24494057893753052,-0.0720870763297441,0.10241898894309998,-0.3703230619430542,-0.1015646055574777,0.14463600516319275,-0.43667715787887573,-0.12023739966110014,0.17439767718315125,-0.49765777587890625,-0.13564106526330733,0.062106817960739136,-0.20112359523773193,-0.12500256004289412,0.11971047520637512,-0.27799108624458313,-0.1549233615632417,0.1618986427783966,-0.3208925127983093,-0.1698837548728349,0.19792798161506653,-0.35895776748657227,-0.18351433875516676,1
0.0,0.0,0.0,0.08163988590240479,-0.0772596001625061,0.04559885044636758,0.11207520961761475,-0.14708513021469116,0.05498861228170426,0.14435619115829468,-0.206790030002594,0.05077165444436105,0.16950073838233948,-0.2575451135635376,0.046076771664047556,0.010137170553207397,-0.29032349586486816,0.018118333863640146,0.018471091985702515,-0.4170534014701843,0.00662009357529314,0.01891300082206726,-0.4913029968738556,-0.0023901422036942677,0.014916926622390747,-0.5565394163131714,-0.011808017407929583,0.0020758509635925293,-0.2794759273529053,-0.021816265908455534,0.056076496839523315,-0.43032559752464294,-0.04849556009230582,0.08969306945800781,-0.5229901969432831,-0.06831527049598662,0.11699801683425903,-0.5874308049678802,-0.08141596163568465,0.017822444438934326,-0.24551481008529663,-0.057126267952298804,0.12277212738990784,-0.35725703835487366,-0.08237180407104461,0.18845340609550476,-0.4116179943084717,-0.0925487234717366,0.2339855134487152,-0.45277631282806396,-0.09789020861444442,0.0489068329334259,-0.20111584663391113,-0.08816308821496932,0.14294913411140442,-0.26368778944015503,-0.10132000143585174,0.19723495841026306,-0.2864052653312683,-0.09822755600271194,0.24030068516731262,-0.30434778332710266,-0.09575362051782577,1
0.0,0.0,0.0,-0.016968905925750732,-0.13596707582473755,0.04898021463304758,-0.029851675033569336,-0.23211991786956787,0.0436347471550107,-0.0331399142742157,-0.31431254744529724,0.030067731626331806,-0.06040233373641968,-0.37771689891815186,0.0134357875213027,-0.019986629486083984,-0.2918017506599426,-0.05851007904857397,0.002463817596435547,-0.4371126890182495,-0.10104136820882559,0.01743757724761963,-0.5211739540100098,-0.12282995041459799,0.02934327721595764,-0.5904588997364044,-0.13549636956304312,0.004150182008743286,-0.2500765919685364,-0.09738089051097631,0.09145861864089966,-0.3728821277618408,-0.14200388547033072,0.15235334634780884,-0.4164729118347168,-0.14711693581193686,0.19367411732673645,-0.437904417514801,-0.1489762281998992,0.042955994606018066,-0.19719713926315308,-0.1278267866000533,0.1343061923980713,-0.3074682056903839,-0.16233988758176565,0.18747135996818542,-0.3257754445075989,-0.15048690792173147,0.22593337297439575,-0.3336635231971741,-0.13933116849511862,0.0882626473903656,-0.14385217428207397,-0.15188137348741293,0.16408604383468628,-0.2295965552330017,-0.16826639231294394,0.20339098572731018,-0.2625027298927307,-0.15513513144105673,0.23639971017837524,-0.29685962200164795,-0.14374697860330343,1
0.0,0.0,0.0,-0.0407496839761734,-0.10902434587478638,0.004877831709677594,-0.056242018938064575,-0.2177225947380066,-0.016268367956286056,-0.05982482433319092,-0.31398534774780273,-0.03580856982887326,-0.08299235999584198,-0.39081424474716187,-0.0562741449874693,-0.011375337839126587,-0.2586945593357086,-0.08207739804208813,0.04058298468589783,-0.40380293130874634,-0.10788065854728757,0.07267037034034729,-0.469985693693161,-0.11083113316715298,0.09842416644096375,-0.5179325044155121,-0.10879262451351224,0.034930914640426636,-0.21835005283355713,-0.09286005709589062,0.11274346709251404,-0.3585665822029114,-0.10906085286558209,0.14293992519378662,-0.382864773273468,-0.09334285471857129,0.15614643692970276,-0.38756340742111206,-0.08138001624763547,0.08364281058311462,-0.1662527322769165,-0.09725894693553983,0.15635168552398682,-0.29212215542793274,-0.10144325260341702,0.1669507622718811,-0.30327150225639343,-0.0674859574836546,0.15902402997016907,-0.29379886388778687,-0.044391772786980255,0.12691977620124817,-0.11524450778961182,-0.10074586335838376,0.1854640245437622,-0.2217579483985901,-0.10171148840606747,0.2163754105567932,-0.2665891647338867,-0.08003888938844739,0.2346612811088562,-0.300763875246048,-0.061960521231299026,1
0.0,0.0,0.0,-0.05148428678512573,-0.10337281227111816,-0.003837699468675737,-0.06628811359405518,-0.20365941524505615,-0.024866759942341332,-0.06494380533695221,-0.2936570644378662,-0.039712973104286675,-0.07928872108459473,-0.37097951769828796,-0.05427674965696383,-0.007821470499038696,-0.22732514142990112,-0.08870914967494059,0.04534277319908142,-0.36472126841545105,-0.09617523493008662,0.07149434089660645,-0.4194692373275757,-0.08188160897927332,0.08910983800888062,-0.45404577255249023,-0.06793181987242747,0.050957947969436646,-0.1900855302810669,-0.08684262277321864,0.10685846209526062,-0.331786572933197,-0.08546729029851008,0.10983839631080627,-0.37078529596328735,-0.056192390785980706,0.10320815443992615,-0.38003724813461304,-0.03516946749525118,0.09795612096786499,-0.15080350637435913,-0.07755913974480677,0.12968593835830688,-0.2681408226490021,-0.0606130959256177,0.11145415902137756,-0.2853243350982666,-0.021895062343645577,0.091467946767807,-0.27699440717697144,0.0008094160678240314,0.13203367590904236,-0.11617392301559448,-0.0682756567163949,0.14013972878456116,-0.2093457579612732,-0.04811231808500338,0.12240460515022278,-0.22586596012115479,-0.017683111296463494,0.10749083757400513,-0.2219049334526062,0.00351172738945138,1
0.0,0.0,0.0,-0.04494655132293701,-0.10108637809753418,-0.012792873856166231,-0.05697256326675415,-0.20365244150161743,-0.032278136078754294,-0.05718293786048889,-0.2979182302951813,-0.04322273722712122,-0.06622493267059326,-0.37719783186912537,-0.05358750066582285,0.01895090937614441,-0.22670918703079224,-0.08422272718373858,0.061913520097732544,-0.35874468088150024,-0.08828165448133074,0.0798041820526123,-0.4180414080619812,-0.07436533338252627,0.093790203332901,-0.46097368001937866,-0.06286504185620867,0.08013603091239929,-0.1963164210319519,-0.07407540893975817,0.11258846521377563,-0.33816346526145935,-0.07475189930621706,0.08241969347000122,-0.3525683879852295,-0.047378306005636084,0.0551476776599884,-0.3336952328681946,-0.025851501811781752,0.11690506339073181,-0.15841567516326904,-0.05754977903191172,0.12450575828552246,-0.2724694013595581,-0.04810311338726603,0.09440672397613525,-0.28170448541641235,-0.021067767132559645,0.07132256031036377,-0.2623068690299988,-0.0044726787214370844,0.1408635973930359,-0.12668657302856445,-0.040468469921985495,0.12226933240890503,-0.20052456855773926,-0.025803181071320402,0.09525999426841736,-0.20515555143356323,-0.005430029899367916,0.07876715064048767,-0.19082432985305786,0.008293005909284723,1
0.0,0.0,0.0,-0.04356551170349121,-0.10896015167236328,-0.009463652077201345,-0.04150420427322388,-0.2200908064842224,-0.02056694221037958,-0.02745535969734192,-0.3168424665927887,-0.022732542867842653,-0.03968977928161621,-0.3929049074649811,-0.024188512976351717,0.04160955548286438,-0.23599892854690552,-0.06734147299367521,0.08257746696472168,-0.36241328716278076,-0.06318156052667234,0.09667748212814331,-0.41683652997016907,-0.046786613802495935,0.10617303848266602,-0.4597262442111969,-0.03411112357217405,0.10114994645118713,-0.2052488923072815,-0.05295307193237875,0.12590909004211426,-0.3369992971420288,-0.04243094478088949,0.09703543782234192,-0.34825998544692993,-0.01197795108247135,0.06931361556053162,-0.3282269537448883,0.010179691907879374,0.13256341218948364,-0.16621005535125732,-0.032593980471673945,0.13058647513389587,-0.2703397572040558,-0.01695760902303789,0.10252916812896729,-0.2773067355155945,0.007163756486889383,0.07974213361740112,-0.26016032695770264,0.021240161691721937,0.14969730377197266,-0.1343778371810913,-0.010962443466368654,0.133309006690979,-0.20134389400482178,0.010516154539701006,0.10772812366485596,-0.20610153675079346,0.030807955150422117,0.08966118097305298,-0.19176912307739258,0.0430919266836014,1
0.0,0.0,0.0,-0.04680836200714111,-0.10949200391769409,-0.009776290730371784,-0.045083314180374146,-0.2156720757484436,-0.020144146160021137,-0.025343477725982666,-0.30890923738479614,-0.021399393901958774,-0.02919098734855652,-0.38575759530067444,-0.021423531920447658,0.04779320955276489,-0.23481351137161255,-0.06575546994878323,0.08997640013694763,-0.356250137090683,-0.05508587345553906,0.10297822952270508,-0.40776950120925903,-0.03340872585846455,0.11076363921165466,-0.44710254669189453,-0.017706070319547962,0.10441234707832336,-0.20087778568267822,-0.05069250822140248,0.1290556788444519,-0.3294363021850586,-0.03391565218640835,0.10443910956382751,-0.34811335802078247,-0.0013365663967874752,0.08049264550209045,-0.3364615738391876,0.020663441865906407,0.13473129272460938,-0.16028475761413574,-0.029498148933782886,0.13715463876724243,-0.2648749351501465,-0.008496904038622688,0.11122435331344604,-0.2763344645500183,0.017646025642022778,0.0898883044719696,-0.26511961221694946,0.03140545800255268,0.15170153975486755,-0.12784427404403687,-0.007434772551789592,0.14084866642951965,-0.19922274351119995,0.015980407371387173,0.11598724126815796,-0.21098309755325317,0.03657128080652683,0.09719875454902649,-0.20271813869476318,0.04866510420964687,1
0.0,0.0,0.0,-0.04760965704917908,-0.11144185066223145,-0.023955684576577596,-0.04773625731468201,-0.21325087547302246,-0.039522072721666746,-0.024414360523223877,-0.30324628949165344,-0.04638388608807986,-0.020332276821136475,-0.3851960003376007,-0.05091802631730502,0.059351563453674316,-0.24006682634353638,-0.052178854544109754,0.09950840473175049,-0.3468080759048462,-0.04434716557378238,0.11282274127006531,-0.3966888189315796,-0.029580923218674116,0.11988970637321472,-0.43509525060653687,-0.01911846776718562,0.11306357383728027,-0.20222443342208862,-0.035254652101940565,0.1392015516757965,-0.3212181031703949,-0.021797730077452115,0.11696958541870117,-0.35046035051345825,0.0018882734445639926,0.09367534518241882,-0.34935933351516724,0.018209337766819544,0.14156922698020935,-0.16101288795471191,-0.01573605318779414,0.14826181530952454,-0.2651345133781433,9.098619258907092e-05,0.12348613142967224,-0.2831650674343109,0.022258536468797274,0.10175880789756775,-0.27888524532318115,0.03496381412034566,0.1572384238243103,-0.1292247176170349,0.0024065468903415876,0.1530379056930542,-0.2061854600906372,0.017845637674980708,0.1302964687347412,-0.22562164068222046,0.034575866113954135,0.11152476072311401,-0.22491490840911865,0.04597181970959241,1
0.0,0.0,0.0,-0.045327961444854736,-0.10871189832687378,-0.0218540749158862,-0.043838053941726685,-0.20938211679458618,-0.03340031044745473,-0.020592451095581055,-0.301638662815094,-0.036655431857347764,-0.016814887523651123,-0.38354790210723877,-0.03502786742711095,0.07066094875335693,-0.24548083543777466,-0.032503972074032106,0.10412624478340149,-0.33470404148101807,-0.007076306512594499,0.10934624075889587,-0.3717731833457947,0.02401243870890113,0.10619419813156128,-0.39849308133125305,0.04531223488783809,0.1200614869594574,-0.20573264360427856,-0.012206657102346696,0.14050740003585815,-0.3053821623325348,0.015402883047222815,0.12418964505195618,-0.33761829137802124,0.047387966642141066,0.10485243797302246,-0.3466135263442993,0.06911234719490977,0.14659100770950317,-0.16313636302947998,0.010508411319911204,0.1536385416984558,-0.2526038885116577,0.03854253304934474,0.13441383838653564,-0.2774192988872528,0.06665921373105022,0.11333984136581421,-0.2833710312843323,0.08284045917725535,0.16028648614883423,-0.12597280740737915,0.031560538092612944,0.16459929943084717,-0.1946927309036255,0.05486529854869815,0.1468711793422699,-0.22279542684555054,0.07439601583218547,0.12734591960906982,-0.2304639220237732,0.08836000574564906,1
0.0,0.0,0.0,-0.04271474480628967,-0.11137914657592773,-0.023870846226458298,-0.04199856519699097,-0.20916515588760376,-0.03314872083032583,-0.020406007766723633,-0.2995063364505768,-0.03165680167043661,-0.013905584812164307,-0.3801678419113159,-0.02385918793046926,0.07088717818260193,-0.23706650733947754,-0.031074020981435524,0.1028260588645935,-0.33140456676483154,0.00798980335926558,0.11051538586616516,-0.3704785108566284,0.0511913746896937,0.10860040783882141,-0.3966761529445648,0.07958447936212565,0.11759534478187561,-0.19539248943328857,-0.005737607337181316,0.13867634534835815,-0.3012550473213196,0.029535224691386475,0.13161030411720276,-0.3430591821670532,0.06466527286207224,0.12051904201507568,-0.3636968731880188,0.08806977424060847,0.1430893838405609,-0.154005229473114,0.022949796200151695,0.15893888473510742,-0.25267791748046875,0.05734554308688189,0.15039336681365967,-0.2886081635951996,0.08578526976739909,0.13401895761489868,-0.3062339723110199,0.10182340446149851,0.15621834993362427,-0.11592155694961548,0.050025813311691536,0.17944276332855225,-0.1828528642654419,0.07725334915554072,0.17796683311462402,-0.21835601329803467,0.09604220840370203,0.16643506288528442,-0.2375657558441162,0.10928300771152522,1
0.0,0.0,0.0,-0.04579883813858032,-0.11189663410186768,-0.011029628884017484,-0.04501351714134216,-0.20879393815994263,-0.01817499272149803,-0.023596465587615967,-0.30353108048439026,-0.01914908162873985,-0.016902029514312744,-0.38672053813934326,-0.01602953470867874,0.059178560972213745,-0.2489008903503418,-0.016485752385079877,0.08708757162094116,-0.3553262948989868,0.0073978879154026345,0.0974780023097992,-0.4010861814022064,0.03585603848475216,0.10065621137619019,-0.4313850998878479,0.05499254554885624,0.10975590348243713,-0.21859610080718994,-0.004303493384242074,0.13695871829986572,-0.3397219181060791,0.014475435171306117,0.14420127868652344,-0.39174985885620117,0.03548613205927609,0.14889928698539734,-0.42399200797080994,0.05018375829237698,0.1409575641155243,-0.1787922978401184,0.009950243089377864,0.17669135332107544,-0.2869403064250946,0.025128746558010562,0.19097596406936646,-0.33986490964889526,0.03733566791194676,0.19683116674423218,-0.3760015070438385,0.044339236024796946,0.15777498483657837,-0.13619959354400635,0.024536894787132724,0.20309937000274658,-0.1954864263534546,0.03844538718837498,0.22983592748641968,-0.2315085530281067,0.04655867457765339,0.24926400184631348,-0.2603275179862976,0.052082613263308986,1
0.0,0.0,0.0,-0.04963618516921997,-0.10643714666366577,-0.012106660585658346,-0.05429708957672119,-0.20793604850769043,-0.01982625650222758,-0.03379049897193909,-0.30765119194984436,-0.020467919129686152,-0.017707645893096924,-0.3918365240097046,-0.01741674805040816,0.04809004068374634,-0.2445473074913025,-0.042611830699996744,0.07945331931114197,-0.3749830722808838,-0.03831661941464404,0.09025892615318298,-0.4302939176559448,-0.02164648177082995,0.09562927484512329,-0.4678872227668762,-0.008544778283493315,0.10258367657661438,-0.2176075577735901,-0.034990449268178736,0.14279383420944214,-0.35993731021881104,-0.03493806796129206,0.15818318724632263,-0.4230324923992157,-0.022694094870047365,0.16738754510879517,-0.4633815884590149,-0.012846535835222994,0.13717326521873474,-0.17998623847961426,-0.02473694162424067,0.1832779049873352,-0.30014264583587646,-0.027709538880543505,0.20242100954055786,-0.36028361320495605,-0.023676230404333864,0.21087974309921265,-0.402427077293396,-0.0195905424838827,0.15528935194015503,-0.13910281658172607,-0.013291772287146841,0.2058861255645752,-0.20594525337219238,-0.013619150798575674,0.23527276515960693,-0.2448013424873352,-0.010757859628455435,0.2573421597480774,-0.2772010564804077,-0.007222166582749878,1
0.0,0.0,0.0,-0.04314464330673218,-0.11132419109344482,0.006104486552388266,-0.04639437794685364,-0.20838958024978638,0.005444702250272826,-0.013246595859527588,-0.29379796981811523,0.008386523952097491,0.014885693788528442,-0.36007314920425415,0.013617184502393798,0.040831059217453,-0.24958008527755737,-0.03379205844798605,0.07446849346160889,-0.3838091790676117,-0.034009715984254285,0.08660101890563965,-0.44377535581588745,-0.019698521564393445,0.09531238675117493,-0.4879418909549713,-0.0077679874139420235,0.09547591209411621,-0.22434836626052856,-0.03645840145149748,0.14360949397087097,-0.3722529411315918,-0.04704215608039419,0.16637003421783447,-0.44332194328308105,-0.04026746235290091,0.18323862552642822,-0.4912571310997009,-0.032159598986297055,0.13312113285064697,-0.18517673015594482,-0.034417828987031385,0.18714457750320435,-0.31141844391822815,-0.044593470613151,0.21147269010543823,-0.37241479754447937,-0.041410183976083204,0.2266516089439392,-0.41535916924476624,-0.035859832982211515,0.1538405418395996,-0.1365298628807068,-0.029520463640480443,0.2096310257911682,-0.20695477724075317,-0.03188752613463919,0.2412809133529663,-0.24828052520751953,-0.026731683383374616,0.26713937520980835,-0.28434357047080994,-0.020514747569947644,1
0.0,0.0,0.0,-0.03413909673690796,-0.1231202483177185,0.015704357011813386,-0.02517831325531006,-0.21904921531677246,0.018401655315059884,0.008856058120727539,-0.28884050250053406,0.022563983632821305,0.04178363084793091,-0.3233105540275574,0.026315555854338868,0.029537200927734375,-0.25047820806503296,-0.03721471043060376,0.05888473987579346,-0.3787931203842163,-0.04775744961331441,0.07273563742637634,-0.44336897134780884,-0.03981616632769658,0.0823095440864563,-0.48767343163490295,-0.030177095027070777,0.08282625675201416,-0.2238045334815979,-0.04638826386759831,0.14008092880249023,-0.3706030249595642,-0.06495444388816907,0.16651517152786255,-0.44938522577285767,-0.06172315688560559,0.18500745296478271,-0.5049193799495697,-0.05424739705155446,0.12310147285461426,-0.18491029739379883,-0.050002920494776504,0.18089795112609863,-0.30652347207069397,-0.06769280792902066,0.20968097448349,-0.3758992850780487,-0.06922630132864072,0.2297593355178833,-0.42730486392974854,-0.06468059779832913,0.1469936966896057,-0.13787275552749634,-0.04948262409995152,0.2030540108680725,-0.2151777148246765,-0.058601412044268386,0.2355141043663025,-0.2598891854286194,-0.0558630368275459,0.2617020010948181,-0.29728853702545166,-0.04992076666782452,1
0.0,0.0,0.0,-0.03128120303153992,-0.12175953388214111,0.02150181298510745,-0.0215340256690979,-0.21454733610153198,0.02731066001014426,0.010523796081542969,-0.28033989667892456,0.033238591527506856,0.040376901626586914,-0.31309038400650024,0.038610776787564305,0.03207007050514221,-0.23748266696929932,-0.02961336272402093,0.06227076053619385,-0.36466532945632935,-0.03726145076198861,0.0739351212978363,-0.4258567690849304,-0.027390388870671245,0.08011430501937866,-0.4681199789047241,-0.016659244993761035,0.08474841713905334,-0.21193361282348633,-0.040887018764451,0.13759532570838928,-0.35696500539779663,-0.05732115181727693,0.16010400652885437,-0.4326823353767395,-0.05316630574507997,0.1752823293209076,-0.48703330755233765,-0.04504186111135766,0.12475493550300598,-0.17406654357910156,-0.04612688916368768,0.17982962727546692,-0.2944725751876831,-0.06113196360512063,0.20476451516151428,-0.3609170913696289,-0.05970290499372766,0.22158750891685486,-0.41154396533966064,-0.053378017718031856,0.14813745021820068,-0.1269816756248474,-0.04692080813093469,0.20340058207511902,-0.20396167039871216,-0.052504705363944026,0.23426678776741028,-0.2476273775100708,-0.04649738418503091,0.25818827748298645,-0.2857857048511505,-0.038372939551308605,1
0.0,0.0,0.0,-0.04518064856529236,-0.11226576566696167,-0.010281595208766703,-0.04957860708236694,-0.21900290250778198,-0.01819903756779695,-0.03056412935256958,-0.32137227058410645,-0.01871410179239774,-0.02479422092437744,-0.4030313491821289,-0.016125580103221182,0.04512175917625427,-0.23083937168121338,-0.053355391875925307,0.07722455263137817,-0.3608566224575043,-0.04947260747951532,0.0857129693031311,-0.41704046726226807,-0.030771858797493223,0.08683162927627563,-0.4553360342979431,-0.01619161273640657,0.10004600882530212,-0.2036413550376892,-0.04611809532445932,0.14287352561950684,-0.3498101830482483,-0.048865094588222746,0.15518426895141602,-0.4150259792804718,-0.03642434607547784,0.15706318616867065,-0.4554719924926758,-0.02653249333900476,0.1349359154701233,-0.16896629333496094,-0.034548986510458235,0.18186581134796143,-0.2956412434577942,-0.03676772098344827,0.19596779346466064,-0.3547227084636688,-0.0296889038692143,0.1962733268737793,-0.3933994770050049,-0.024102452949705366,0.15101635456085205,-0.1326591968536377,-0.021632792235436682,0.20391279458999634,-0.19853007793426514,-0.02044418434900308,0.23112887144088745,-0.23937559127807617,-0.01619161273640657,0.24865788221359253,-0.27346962690353394,-0.012348450527611021,1
